Freq.	S11(V1)	S12(V1)	S21(V1)	S22(V1)
1.13762728582338e+08	6.79044415379783e-01,-2.10898382084429e-01	1.73886115509108e-03,1.23748482661113e-02	-2.00930106406321e+01,4.00676114380672e+00	9.43586127326349e-01,-1.66551662174179e-01
1.13788926434659e+08	6.79026789251203e-01,-2.10943859614853e-01	1.73962782352367e-03,1.23775678129078e-02	-2.00926952551155e+01,4.00762874199613e+00	9.43572831204899e-01,-1.66587696520555e-01
1.13815130319952e+08	6.79009154675138e-01,-2.10989348073275e-01	1.74039485909323e-03,1.23802878909082e-02	-2.00923797155736e+01,4.00849655868302e+00	9.43559528677133e-01,-1.66623739984586e-01
1.13841340239608e+08	6.78991512484483e-01,-2.11034845319008e-01	1.74116221936973e-03,1.23830085106166e-02	-2.00920640430222e+01,4.00936452519511e+00	9.43546220647157e-01,-1.66659788512310e-01
1.13867556195016e+08	6.78973862814893e-01,-2.11080350067668e-01	1.74192991257989e-03,1.23857296706273e-02	-2.00917482342341e+01,4.01023265464956e+00	9.43532906753399e-01,-1.66695844839272e-01
1.13893778187566e+08	6.78956204946304e-01,-2.11125865134123e-01	1.74269795939254e-03,1.23884513654323e-02	-2.00914322781107e+01,4.01110098010905e+00	9.43519586753262e-01,-1.66731908850593e-01
1.13920006218647e+08	6.78938540051597e-01,-2.11171386299657e-01	1.74346631980799e-03,1.23911736056152e-02	-2.00911161955542e+01,4.01196943694543e+00	9.43506261255939e-01,-1.66767979283989e-01
1.13946240289652e+08	6.78920867410379e-01,-2.11216916380150e-01	1.74423501450564e-03,1.23938963856641e-02	-2.00907999754573e+01,4.01283805824483e+00	9.43492930018369e-01,-1.66804056025637e-01
1.13972480401970e+08	6.78903187075670e-01,-2.11262455164002e-01	1.74500404187909e-03,1.23966197061125e-02	-2.00904836186878e+01,4.01370684121764e+00	9.43479593061537e-01,-1.66840139055165e-01
1.13998726556992e+08	6.78885498754126e-01,-2.11308003418777e-01	1.74577341642810e-03,1.23993435634862e-02	-2.00901671180565e+01,4.01457580900984e+00	9.43466250082296e-01,-1.66876229685548e-01
1.14024978756112e+08	6.78867803102716e-01,-2.11353558946508e-01	1.74654311302705e-03,1.24020679643408e-02	-2.00898504864748e+01,4.01544492097445e+00	9.43452901513522e-01,-1.66912326595486e-01
1.14051237000719e+08	6.78850099657859e-01,-2.11399123555327e-01	1.74731314496517e-03,1.24047929051653e-02	-2.00895337168061e+01,4.01631419827887e+00	9.43439547199401e-01,-1.66948429704440e-01
1.14077501292207e+08	6.78832388988414e-01,-2.11444695017739e-01	1.74808349578072e-03,1.24075183905317e-02	-2.00892168179033e+01,4.01718361426513e+00	9.43426187336843e-01,-1.66984539056226e-01
1.14103771631967e+08	6.78814670283742e-01,-2.11490276121315e-01	1.74885419489846e-03,1.24102444129100e-02	-2.00888997745594e+01,4.01805321604986e+00	9.43412821445518e-01,-1.67020655904602e-01
1.14130048021394e+08	6.78796943854157e-01,-2.11535865648288e-01	1.74962523331774e-03,1.24129709748453e-02	-2.00885825916208e+01,4.01892298895630e+00	9.43399449633883e-01,-1.67056780263712e-01
1.14156330461879e+08	6.78779209839689e-01,-2.11581463421921e-01	1.75039660081665e-03,1.24156980788458e-02	-2.00882652739845e+01,4.01979291632586e+00	9.43386072157425e-01,-1.67092910753333e-01
1.14182618954817e+08	6.78761467945531e-01,-2.11627070212590e-01	1.75116831196660e-03,1.24184257214168e-02	-2.00879478144287e+01,4.02066302138590e+00	9.43372688711835e-01,-1.67129048690915e-01
1.14208913501601e+08	6.78743718569844e-01,-2.11672684835694e-01	1.75194034911044e-03,1.24211539070940e-02	-2.00876302218532e+01,4.02153327554834e+00	9.43359299641302e-01,-1.67165192728674e-01
1.14235214103625e+08	6.78725961158940e-01,-2.11718309071145e-01	1.75271273428727e-03,1.24238826303474e-02	-2.00873124850199e+01,4.02240371401516e+00	9.43345904552471e-01,-1.67201344153965e-01
1.14261520762284e+08	6.78708196627955e-01,-2.11763939717793e-01	1.75348543494402e-03,1.24266118997656e-02	-2.00869946208287e+01,4.02327428431137e+00	9.43332503965545e-01,-1.67237501682235e-01
1.14287833478972e+08	6.78690423905323e-01,-2.11809580574617e-01	1.75425848805492e-03,1.24293417057577e-02	-2.00866766100248e+01,4.02414504558748e+00	9.43319097310700e-01,-1.67273666540542e-01
1.14314152255085e+08	6.78672643906280e-01,-2.11855228441086e-01	1.75503186106486e-03,1.24320720569143e-02	-2.00863584695066e+01,4.02501594538521e+00	9.43305685107901e-01,-1.67309837445224e-01
1.14340477092017e+08	6.78654856075963e-01,-2.11900885099516e-01	1.75580557606542e-03,1.24348029476895e-02	-2.00860401880115e+01,4.02588701896455e+00	9.43292266962928e-01,-1.67346015686356e-01
1.14366807991165e+08	6.78637060205967e-01,-2.11946551355032e-01	1.75657963902944e-03,1.24375343765594e-02	-2.00857217623460e+01,4.02675827568544e+00	9.43278842806607e-01,-1.67382201221765e-01
1.14393144953925e+08	6.78619257300131e-01,-2.11992224039519e-01	1.75735400871215e-03,1.24402663541203e-02	-2.00854032134773e+01,4.02762964917507e+00	9.43265413395169e-01,-1.67418391406430e-01
1.14419487981693e+08	6.78601446367123e-01,-2.12037905883582e-01	1.75812873207808e-03,1.24429988687846e-02	-2.00850845179799e+01,4.02850121459571e+00	9.43251977772525e-01,-1.67454590228293e-01
1.14445837075866e+08	6.78583627633703e-01,-2.12083596746638e-01	1.75890379028140e-03,1.24457319250518e-02	-2.00847656847934e+01,4.02937294147160e+00	9.43238536430161e-01,-1.67490794950646e-01
1.14472192237840e+08	6.78565800972991e-01,-2.12129296364794e-01	1.75967919924470e-03,1.24484655194150e-02	-2.00844467065657e+01,4.03024485516115e+00	9.43225088912303e-01,-1.67527008291746e-01
1.14498553469013e+08	6.78547966699875e-01,-2.12175004629962e-01	1.76045493143586e-03,1.24511996583813e-02	-2.00841275963124e+01,4.03111691126822e+00	9.43211635947819e-01,-1.67563226152825e-01
1.14524920770783e+08	6.78530124946491e-01,-2.12220720270144e-01	1.76123099532155e-03,1.24539343404792e-02	-2.00838083506894e+01,4.03198912322083e+00	9.43198177169177e-01,-1.67599451284836e-01
1.14551294144548e+08	6.78512275503204e-01,-2.12266444093853e-01	1.76200739692869e-03,1.24566695641655e-02	-2.00834889664679e+01,4.03286150046173e+00	9.43184712505363e-01,-1.67635683649570e-01
1.14577673591706e+08	6.78494418160120e-01,-2.12312176909720e-01	1.76278414229460e-03,1.24594053278969e-02	-2.00831694404194e+01,4.03373405244155e+00	9.43171241885758e-01,-1.67671923209409e-01
1.14604059113655e+08	6.78476552706972e-01,-2.12357919526734e-01	1.76356123747098e-03,1.24621416301200e-02	-2.00828497693010e+01,4.03460678862438e+00	9.43157765238792e-01,-1.67708169927605e-01
1.14630450711794e+08	6.78458680059154e-01,-2.12403668751848e-01	1.76433864991965e-03,1.24648784794520e-02	-2.00825299700134e+01,4.03547965673375e+00	9.43144283084600e-01,-1.67744422529204e-01
1.14656848387524e+08	6.78440799487564e-01,-2.12449427411962e-01	1.76511640064550e-03,1.24676158702627e-02	-2.00822100312832e+01,4.03635269016135e+00	9.43130795174865e-01,-1.67780680916431e-01
1.14683252142242e+08	6.78422911819282e-01,-2.12495192283947e-01	1.76589446580946e-03,1.24703538091624e-02	-2.00818899659271e+01,4.03722585060461e+00	9.43117301791829e-01,-1.67816945178724e-01
1.14709661977350e+08	6.78405015280275e-01,-2.12540969127451e-01	1.76667291500885e-03,1.24730922783520e-02	-2.00815697383619e+01,4.03809924918018e+00	9.43103801709322e-01,-1.67853219215915e-01
1.14736077894247e+08	6.78387111741525e-01,-2.12586751788604e-01	1.76745167586385e-03,1.24758312965996e-02	-2.00812493856976e+01,4.03897276991571e+00	9.43090296187194e-01,-1.67889499122744e-01
1.14762499894335e+08	6.78369200124476e-01,-2.12632544073463e-01	1.76823078562022e-03,1.24785708541996e-02	-2.00809288885311e+01,4.03984647214693e+00	9.43076784650063e-01,-1.67925786135530e-01
1.14788927979013e+08	6.78351281085017e-01,-2.12678343800497e-01	1.76901021922767e-03,1.24813109577348e-02	-2.00806082597410e+01,4.04072031562828e+00	9.43063267529189e-01,-1.67962078952255e-01
1.14815362149683e+08	6.78333354063040e-01,-2.12724152760018e-01	1.76978999899952e-03,1.24840516015770e-02	-2.00802874879487e+01,4.04159433581939e+00	9.43049744425867e-01,-1.67998378872659e-01
1.14841802407746e+08	6.78315419106173e-01,-2.12769970756794e-01	1.77057012358137e-03,1.24867927861987e-02	-2.00799665738968e+01,4.04246853034412e+00	9.43036215356053e-01,-1.68034685896769e-01
1.14868248754605e+08	6.78297476521645e-01,-2.12815796588521e-01	1.77135058414128e-03,1.24895345141196e-02	-2.00796455223471e+01,4.04334288489917e+00	9.43022680424221e-01,-1.68071000056449e-01
1.14894701191662e+08	6.78279526185760e-01,-2.12861631100479e-01	1.77213137809760e-03,1.24922767857792e-02	-2.00793243341004e+01,4.04421739512909e+00	9.43009139794991e-01,-1.68107319958046e-01
1.14921159720318e+08	6.78261568317018e-01,-2.12907473059956e-01	1.77291250534703e-03,1.24950196016834e-02	-2.00790030098317e+01,4.04509206070421e+00	9.42995593335305e-01,-1.68143646998156e-01
1.14947624341978e+08	6.78243602093834e-01,-2.12953325267369e-01	1.77369399576044e-03,1.24977629541261e-02	-2.00786815341002e+01,4.04596692907970e+00	9.42982040556172e-01,-1.68179982447651e-01
1.14974095058043e+08	6.78225628609129e-01,-2.12999184599655e-01	1.77447579936789e-03,1.25005068557800e-02	-2.00783599319728e+01,4.04684192027418e+00	9.42968482452190e-01,-1.68216322314655e-01
1.15000571869918e+08	6.78207647561060e-01,-2.13045051842016e-01	1.77525793106665e-03,1.25032513030479e-02	-2.00780381960670e+01,4.04771705788430e+00	9.42954918712750e-01,-1.68252667934556e-01
1.15027054779006e+08	6.78189658298499e-01,-2.13090928756450e-01	1.77604042200043e-03,1.25059962882454e-02	-2.00777163108651e+01,4.04859239140032e+00	9.42941348699551e-01,-1.68289021974783e-01
1.15053543786711e+08	6.78171661476862e-01,-2.13136813167117e-01	1.77682324715152e-03,1.25087418179530e-02	-2.00773942892173e+01,4.04946788071285e+00	9.42927772841826e-01,-1.68325383139760e-01
1.15080038894438e+08	6.78153656533177e-01,-2.13182706868321e-01	1.77760642896233e-03,1.25114878865032e-02	-2.00770721196933e+01,4.05034356139241e+00	9.42914190739593e-01,-1.68361752735095e-01
1.15106540103591e+08	6.78135644040004e-01,-2.13228608756374e-01	1.77838993245107e-03,1.25142345024722e-02	-2.00767498193009e+01,4.05121937742049e+00	9.42900603209649e-01,-1.68398126709476e-01
1.15133047415576e+08	6.78117623605400e-01,-2.13274519587177e-01	1.77917378130899e-03,1.25169816602148e-02	-2.00764273765296e+01,4.05209536638692e+00	9.42887009701710e-01,-1.68434507763606e-01
1.15159560831798e+08	6.78099595535457e-01,-2.13320438163914e-01	1.77995796676961e-03,1.25197293622388e-02	-2.00761047961062e+01,4.05297151413037e+00	9.42873410318475e-01,-1.68470895936549e-01
1.15186080353662e+08	6.78081559615420e-01,-2.13366365305909e-01	1.78074249507578e-03,1.25224776069406e-02	-2.00757820746985e+01,4.05384783037991e+00	9.42859804985490e-01,-1.68507291204731e-01
1.15212605982575e+08	6.78063515630119e-01,-2.13412301833150e-01	1.78152737248351e-03,1.25252263927054e-02	-2.00754592089578e+01,4.05472432487555e+00	9.42846193627230e-01,-1.68543693544858e-01
1.15239137719943e+08	6.78045464145897e-01,-2.13458245542454e-01	1.78231258273642e-03,1.25279757241032e-02	-2.00751362076443e+01,4.05560097155354e+00	9.42832576435598e-01,-1.68580103029408e-01
1.15265675567173e+08	6.78027404864449e-01,-2.13504198325834e-01	1.78309812211798e-03,1.25307256015154e-02	-2.00748130715678e+01,4.05647776423839e+00	9.42818953722914e-01,-1.68616516878850e-01
1.15292219525671e+08	6.78009338174388e-01,-2.13550157918207e-01	1.78388399186567e-03,1.25334760254548e-02	-2.00744898012854e+01,4.05735470477348e+00	9.42805325203764e-01,-1.68652937892630e-01
1.15318769596845e+08	6.77991262899784e-01,-2.13596128101644e-01	1.78467023830920e-03,1.25362269840512e-02	-2.00741663731267e+01,4.05823186664660e+00	9.42791690058823e-01,-1.68689368681141e-01
1.15345325782103e+08	6.77973180223076e-01,-2.13642105793413e-01	1.78545680269649e-03,1.25389784920563e-02	-2.00738428162773e+01,4.05910915614350e+00	9.42778049522020e-01,-1.68725803899210e-01
1.15371888082853e+08	6.77955089489155e-01,-2.13688092761437e-01	1.78624371635421e-03,1.25417305417170e-02	-2.00735191151253e+01,4.05998662290439e+00	9.42764402951209e-01,-1.68762246221651e-01
1.15398456500503e+08	6.77936991264247e-01,-2.13734086805289e-01	1.78703096304273e-03,1.25444831376007e-02	-2.00731952784151e+01,4.06086424092938e+00	9.42750750537036e-01,-1.68798695723882e-01
1.15425031036461e+08	6.77918884898502e-01,-2.13780090796185e-01	1.78781855537533e-03,1.25472362759798e-02	-2.00728712987944e+01,4.06174203000866e+00	9.42737092264284e-01,-1.68835150962387e-01
1.15451611692137e+08	6.77900770518864e-01,-2.13826103479347e-01	1.78860650216390e-03,1.25499899552807e-02	-2.00725471727479e+01,4.06262000398513e+00	9.42723427756598e-01,-1.68871614707913e-01
1.15478198468940e+08	6.77882648869175e-01,-2.13872122720223e-01	1.78939476967217e-03,1.25527441841417e-02	-2.00722229172221e+01,4.06349810904195e+00	9.42709757681898e-01,-1.68908084312895e-01
1.15504791368279e+08	6.77864519120998e-01,-2.13918151327321e-01	1.79018338805260e-03,1.25554989547546e-02	-2.00718985166413e+01,4.06437639286017e+00	9.42696081546888e-01,-1.68944561060165e-01
1.15531390391565e+08	6.77846381406618e-01,-2.13964189150439e-01	1.79097234738773e-03,1.25582542695774e-02	-2.00715739757486e+01,4.06525483946028e+00	9.42682399601787e-01,-1.68981043603279e-01
1.15557995540207e+08	6.77828235763387e-01,-2.14010234905459e-01	1.79176166529376e-03,1.25610101249962e-02	-2.00712492869155e+01,4.06613347667247e+00	9.42668711231589e-01,-1.69017536077837e-01
1.15584606815616e+08	6.77810082768897e-01,-2.14056288601529e-01	1.79255128802147e-03,1.25637665336656e-02	-2.00709244754247e+01,4.06701221886402e+00	9.42655017881159e-01,-1.69054030325503e-01
1.15611224219204e+08	6.77791921319966e-01,-2.14102351851439e-01	1.79334129086551e-03,1.25665234775880e-02	-2.00705995050610e+01,4.06789118543625e+00	9.42641317711270e-01,-1.69090535838357e-01
1.15637847752381e+08	6.77773752778032e-01,-2.14148421643000e-01	1.79413159748720e-03,1.25692809756440e-02	-2.00702744132494e+01,4.06877025498423e+00	9.42627612434673e-01,-1.69127044554847e-01
1.15664477416559e+08	6.77755576045217e-01,-2.14194500692375e-01	1.79492226443727e-03,1.25720390138723e-02	-2.00699491720442e+01,4.06964951705934e+00	9.42613900839707e-01,-1.69163561848586e-01
1.15691113213149e+08	6.77737390991498e-01,-2.14240589859250e-01	1.79571328936887e-03,1.25747975926465e-02	-2.00696237821198e+01,4.07052896768310e+00	9.42600183086558e-01,-1.69200086344957e-01
1.15717755143565e+08	6.77719198443606e-01,-2.14286685943343e-01	1.79650464857346e-03,1.25775567186086e-02	-2.00692982562422e+01,4.07140856909704e+00	9.42586459453885e-01,-1.69236618159064e-01
1.15744403209218e+08	6.77700998099082e-01,-2.14332790844750e-01	1.79729633846051e-03,1.25803163921085e-02	-2.00689725951567e+01,4.07228831535091e+00	9.42572730252603e-01,-1.69273154523266e-01
1.15771057411521e+08	6.77682789732288e-01,-2.14378904290849e-01	1.79808838427674e-03,1.25830766074245e-02	-2.00686467871364e+01,4.07316824630908e+00	9.42558994775917e-01,-1.69309699546349e-01
1.15797717751888e+08	6.77664573212542e-01,-2.14425027143326e-01	1.79888078369836e-03,1.25858373649287e-02	-2.00683208328493e+01,4.07404835803892e+00	9.42545253184177e-01,-1.69346251855719e-01
1.15824384231732e+08	6.77646349194106e-01,-2.14471157243234e-01	1.79967351178586e-03,1.25885986712308e-02	-2.00679947451139e+01,4.07492861084083e+00	9.42531505905158e-01,-1.69382810175345e-01
1.15851056852467e+08	6.77628117456911e-01,-2.14517295421793e-01	1.80046657500119e-03,1.25913605246654e-02	-2.00676685204910e+01,4.07580901474372e+00	9.42517752860800e-01,-1.69419374496322e-01
1.15877735615507e+08	6.77609877429280e-01,-2.14563443485964e-01	1.80125999616067e-03,1.25941229194197e-02	-2.00673421473448e+01,4.07668960565604e+00	9.42503993642503e-01,-1.69455946141648e-01
1.15904420522266e+08	6.77591630378560e-01,-2.14609597296016e-01	1.80205372644421e-03,1.25968858683272e-02	-2.00670156507275e+01,4.07757030612305e+00	9.42490229096736e-01,-1.69492522537926e-01
1.15931111574160e+08	6.77573374417032e-01,-2.14655762592581e-01	1.80284784524616e-03,1.25996493510864e-02	-2.00666889904182e+01,4.07845124157370e+00	9.42476457738872e-01,-1.69529108968250e-01
1.15957808772603e+08	6.77555110901105e-01,-2.14701935268859e-01	1.80364229497105e-03,1.26024133825812e-02	-2.00663621955849e+01,4.07933232065757e+00	9.42462680654925e-01,-1.69565701498918e-01
1.15984512119011e+08	6.77536839258163e-01,-2.14748117133311e-01	1.80443709847746e-03,1.26051779569844e-02	-2.00660352545714e+01,4.08021357932082e+00	9.42448897435580e-01,-1.69602301454766e-01
1.16011221614799e+08	6.77518560320983e-01,-2.14794306094718e-01	1.80523221324391e-03,1.26079430850233e-02	-2.00657081884387e+01,4.08109495009782e+00	9.42435108988207e-01,-1.69638904839403e-01
1.16037937261385e+08	6.77500273248355e-01,-2.14840503866947e-01	1.80602768854252e-03,1.26107087547060e-02	-2.00653809731580e+01,4.08197651074386e+00	9.42421314184300e-01,-1.69675517065349e-01
1.16064659060183e+08	6.77481977818004e-01,-2.14886711284955e-01	1.80682353093234e-03,1.26134749643302e-02	-2.00650536052358e+01,4.08285827138623e+00	9.42407512943407e-01,-1.69712138128716e-01
1.16091387012612e+08	6.77463674862629e-01,-2.14932926258855e-01	1.80761969789683e-03,1.26162417246259e-02	-2.00647261057286e+01,4.08374016460049e+00	9.42393706172557e-01,-1.69748764035498e-01
1.16118121120088e+08	6.77445363981083e-01,-2.14979149560737e-01	1.80841621359948e-03,1.26190090297810e-02	-2.00643984628912e+01,4.08462222839171e+00	9.42379893311339e-01,-1.69785397507203e-01
1.16144861384028e+08	6.77427045391941e-01,-2.15025381083996e-01	1.80921305944069e-03,1.26217768842952e-02	-2.00640706855332e+01,4.08550443314397e+00	9.42366074848108e-01,-1.69822035849342e-01
1.16171607805851e+08	6.77408718252042e-01,-2.15071622544267e-01	1.81001028479513e-03,1.26245452761363e-02	-2.00637427495794e+01,4.08638685666104e+00	9.42352249652539e-01,-1.69858684476995e-01
1.16198360386974e+08	6.77390384276957e-01,-2.15117869968382e-01	1.81080779677800e-03,1.26273142284671e-02	-2.00634147007251e+01,4.08726935202787e+00	9.42338419770886e-01,-1.69895334014748e-01
1.16225119128815e+08	6.77372041477486e-01,-2.15164127965790e-01	1.81160570272171e-03,1.26300837147292e-02	-2.00630864861784e+01,4.08815208854363e+00	9.42324582843638e-01,-1.69931995230482e-01
1.16251884032794e+08	6.77353691038235e-01,-2.15210393475108e-01	1.81240394373779e-03,1.26328537498144e-02	-2.00627581351825e+01,4.08903497301877e+00	9.42310740106948e-01,-1.69968662804304e-01
1.16278655100329e+08	6.77335332472854e-01,-2.15256668341709e-01	1.81320253400695e-03,1.26356243299133e-02	-2.00624296401519e+01,4.08991802759670e+00	9.42296891390103e-01,-1.70005336704885e-01
1.16305432332841e+08	6.77316965993045e-01,-2.15302951359516e-01	1.81400147384399e-03,1.26383954554261e-02	-2.00621010015482e+01,4.09080125259773e+00	9.42283036549248e-01,-1.70042018360106e-01
1.16332215731747e+08	6.77298591816682e-01,-2.15349242424939e-01	1.81480074467028e-03,1.26411671308591e-02	-2.00617722281786e+01,4.09168461848837e+00	9.42269176073294e-01,-1.70078705079794e-01
1.16359005298470e+08	6.77280209540098e-01,-2.15395542314430e-01	1.81560037077483e-03,1.26439393503550e-02	-2.00614433082348e+01,4.09256816338342e+00	9.42255309399109e-01,-1.70115399590849e-01
